Project ID	Project	Project Author Count	Project Revision Count	Project Stability Ratio	Modularised Project Stability Ratio	Project Instability Ratio	Modularised Project Instability Ratio	Project Module Count	Project LOC	CBO	DIT	LCOM	NOC	RFC	WMC	Project Duration	Project Order
203	dvb-is	2	13	0.501811594	0.701086957	0.498188406	0.298913043	4	143	2.363636364	1.545454545	36.54545455	0.363636364	5.090909091	3.727272727	275	0
114	cis726-medical-display	9	870	0.399176955	0.401933024	0.600823045	0.598066976	2	404	1.545454545	1.295454545	30.15909091	0.090909091	7.318181818	6.409090909	26	0
671	spascalcompilator	2	74	0.997716895	0.997784045	0.002283105	0.002215955	3	93	1.2	1.2	64.4	0	11.9	11.9	218	1
245	festivales	2	58	0.492217899	0.696434613	0.507782101	0.303565387	2	353	2.243902439	1.536585366	50.12195122	0.048780488	6.414634146	6.12195122	256	1
57	atod-projet-wk	2	39	0.7	0.7	0.3	0.3	1	54	0.944444444	1.222222222	32.94444444	0.166666667	8.555555556	5.722222222	4	0
674	srh	2	35	0.662162162	0.969899666	0.337837838	0.030100334	4	202	1	1.129032258	42.70967742	0.096774194	8.225806452	8.032258065	36	1
56	atod-projet1-wk-gestionvp	2	58	1	1	0	0	2	76	1.416666667	1.208333333	41.58333333	0.125	8.875	6.75	3	1
729	tpecg-2010	4	187	0.849206349	0.772542816	0.150793651	0.227457184	5	1356	2.739495798	1.352941176	40.18487395	0.327731092	6.56302521	5.705882353	314	0
547	poli-sadim	2	5	0.5	0.666666667	0.5	0.333333333	5	19	0.833333333	1.166666667	39.16666667	0	5.5	5.5	2	0
822	zyon-group-pe	2	26	0.571428571	0.823529412	0.428571429	0.176470588	2	501	0.807692308	1.692307692	34	0.038461538	7.153846154	6.5	6	1
439	log320-breakthrough	2	14	0.59375	0.59375	0.40625	0.40625	1	48	1.166666667	1	41.66666667	0	5.833333333	5.833333333	15	1
770	upnp-hypervisors-detector	2	14	0.911392405	0.973363775	0.088607595	0.026636225	6	891	7.975609756	1.5	31.91463415	0.426829268	18.64634146	18.23170732	78	1
180	dimes-visualization	2	58	0.893564356	0.931129878	0.106435644	0.068870122	3	976	2.725	1.2875	48.65	0.0375	7.75	7.1	403	1
411	juri-strumpflohner-projects	2	246	0.533861671	0.95004084	0.466138329	0.04995916	9	791	2.326732673	1.415841584	38.4950495	0.217821782	7.178217822	6.465346535	693	1
18	agile-test-plus	2	15	0.520833333	0.564393939	0.479166667	0.435606061	2	138	0.875	1.875	64.9375	0	5	5	47	1
784	vplatform-v8	2	30	0.766519824	0.766519824	0.233480176	0.233480176	1	4409	3.240506329	1.717299578	42.73206751	0.377637131	12.98734177	5.987341772	226	0
111	ciberactivismo	2	10	0.5	0.5	0.5	0.5	1	281	1.4	1.05	33.65	0	7.3	7.3	1	1
795	werkzeugkasten	4	1527	0.373682361	0.847992193	0.626317639	0.152007807	42	3976	3.045207957	1.381555154	31.84086799	0.273056058	6.513562387	4.938517179	1422	1
594	residenciarise	14	184	0.340909091	0.678797468	0.659090909	0.321202532	15	203	1.424242424	1.090909091	36.60606061	0.454545455	3.909090909	3.727272727	21	0
302	hackystat-ui-wicket	4	284	0.455976096	0.446792253	0.544023904	0.553207747	5	1713	3.297297297	1.621621622	70.66216216	0.162162162	8.195945946	7.425675676	1254	1
29	alto	2	80	0.256773399	0.293934729	0.743226601	0.706065271	4	2126	5.051587302	2.01984127	58.61111111	0.456349206	39.48809524	17.68650794	811	1
568	projeto-nacc-residencia	2	5	0.111111111	0.111111111	0.888888889	0.888888889	1	36	0.833333333	1	33.33333333	0	4.666666667	4.666666667	8	1
786	vstudio	2	27	0.47752809	0.47752809	0.52247191	0.52247191	1	997	3.305084746	1.406779661	48.98305085	0	10.22033898	10.22033898	266	1
537	pearreview	2	48	0.897058824	0.901439299	0.102941176	0.098560701	2	2518	4.475675676	1.962162162	77.9027027	0.448648649	14.28108108	9.945945946	33	1
113	circuitpro	2	31	0.805555556	0.805555556	0.194444444	0.194444444	1	246	1.588235294	2.235294118	54.41176471	0.352941176	4.235294118	3.529411765	35	0
238	exadel-media	2	70	0.526470588	0.568764772	0.473529412	0.431235228	9	303	1.097560976	1.914634146	30.52439024	0.475609756	7.158536585	4.048780488	339	1
137	compiladores-ufpb-2010-elenilson-neto	4	334	0.073741007	0.738412389	0.926258993	0.261587611	13	1321	2.597014925	1.597014925	34.86567164	0.395522388	8.492537313	4.865671642	555	0
757	tweet-q7	2	103	0.147163121	0.156534954	0.852836879	0.843465046	2	214	1.928571429	1.071428571	53.07142857	0.071428571	13.5	11.78571429	281	1
141	conciliador	4	334	0.543841336	0.543841336	0.456158664	0.456158664	1	1301	4.246153846	1.438461538	78.12307692	0.430769231	33.31538462	15.84615385	478	0
78	blue-banana	4	99	0.773809524	0.607788852	0.226190476	0.392211148	5	268	1.821428571	1.571428571	37.10714286	0	5.678571429	5.678571429	41	1
349	inteligencia-artificial-e-ingenieria-del-conocimiento-2011	2	16	0.833333333	0.833333333	0.166666667	0.166666667	1	533	2.095238095	1.285714286	41.38095238	0	3.619047619	3.619047619	11	1
469	metro-reservation-system	2	14	0.524390244	0.524390244	0.475609756	0.475609756	1	326	1.611111111	1.333333333	24.5	0	2.055555556	2.055555556	40	1
637	sigapetcomputacao	2	177	0.884615385	0.611428571	0.115384615	0.388571429	2	0	1	2	100	0	2	2	38	1
645	simplexsolver	2	45	0.9	0.9	0.1	0.1	1	27	0.5	1	43	0	9.5	9.5	4	1
430	lend-me	4	119	0.856060606	0.857393378	0.143939394	0.142606622	2	339	3.115384615	1.038461538	49.88461538	0	17.46153846	17.46153846	65	1
54	ati-2011	2	102	0.633828996	0.814735905	0.366171004	0.185264095	9	1152	2.317073171	1.390243902	38.57317073	0.207317073	6.707317073	6.134146341	268	1
267	gearmanbrconsulting	2	26	0.495535714	0.495535714	0.504464286	0.504464286	1	1339	4.559701493	1.432835821	78.73134328	0.425373134	35.43283582	17.63432836	111	1
292	gwt-image-loader	3	14	0.018458198	0.298898713	0.981541802	0.701101287	3	42	2.666666667	1.666666667	51.66666667	0	8.666666667	8.666666667	920	1
572	proto-streamer	2	52	0.044007491	0.039842069	0.955992509	0.960157931	3	384	4.36	1.7	58.24	0.6	20.72	12	533	0
680	stream-m	2	17	0.183035714	0.155222874	0.816964286	0.844777126	2	450	2.066666667	1.366666667	46.5	0.233333333	6.633333333	5.4	223	1
710	tesis2-dr-cc	2	41	0.980255517	0.981113973	0.019744483	0.018886027	2	311	1.441176471	1.588235294	40.85294118	0.176470588	6.088235294	5.911764706	860	1
512	oclcsrwlucene	2	41	0.250207125	0.365559875	0.749792875	0.634440125	3	63	2	1.4	69.4	0	6.4	6.4	1206	0
511	oclcsrwdspacelucene	2	26	0.258023649	0.178761804	0.741976351	0.821238196	3	53	1	1.666666667	66	0	8	8	1183	1
502	new-estructuras-proyect	2	107	0.711246201	0.71690804	0.288753799	0.28309196	2	1068	1.629370629	2.062937063	55.24475524	0.531468531	14.85314685	12.04195804	328	1
269	geodengue-sig	3	36	0.360544218	0.360544218	0.639455782	0.639455782	1	245	2.628571429	1.571428571	52.45714286	0.114285714	5.885714286	5.714285714	48	1
613	sadim-final	2	48	0.996183206	0.996183206	0.003816794	0.003816794	1	552	2.673913043	1.22826087	51.31521739	0.086956522	10.80434783	9.793478261	261	1
442	lojanito-escritorio2	2	304	0.535825545	0.547338091	0.464174455	0.452661909	3	967	2.6	1.581818182	61.36363636	0	15.23636364	15.23636364	641	1
999	wikipedia-map-reduce	5	129	0.59	0.59	0.41	0.41	1	135342	3.356456777	1.359124867	24.31643543	0.235325507	15.07470651	10.28441836	834	0
